trialIndex,numUnstable,numNM1,numNM2,matchingAM,matchingGM,unstableAM,unstableGM,unstableRAM,nm1AM,nm1GM,nm1RAM,nm2GenAM,nm2GenGM,nm2GenRAM,nm2AM,nm2GM,nm2RAM,numEdges,numSingletons,numChains,numCycles,avgChainLen,avgCycleLen,converges
54610,29,7,3,"[2.5, 3.0, 3.5, 4.0, 4.5, 4.5, 5.5, 6.5, 7.0, 7.5]","[0.0, 2.4494898, 2.828427, 3.4641016, 3.7416575, 4.472136, 4.8989797, 6.4807405, 6.708204, 7.483315]","[1.0, 1.0, 1.0, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 3.5, 4.0, 4.0, 4.0, 5.0, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.4142135, 1.4142135, 1.4142135, 2.0, 2.236068, 2.4494898, 2.4494898, 3.0, 3.1622777, 3.1622777, 3.4641016, 3.8729835, 4.0, 4.0, 4.0, 4.8989797]","[-6.5, -5.5, -5.0, -5.0, -5.0, -4.5, -4.0, -4.0, -3.5, -3.5, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.5, -2.5, -2.0, -1.5, -1.5, -1.5, -1.5, -1.0]","[1.0, 1.0, 1.5, 2.0, 2.5, 3.5, 3.5]","[0.0, 0.0, 0.0, 0.0, 1.0, 2.4494898, 3.1622777]","[-5.0, -5.0, -3.0, -2.5, -2.5, -2.5, -1.5]","[3.0, 4.0, 4.0, 5.5, 7.5, 8.0, 8.5]","[0.0, 3.8729835, 4.0, 4.8989797, 7.483315, 7.937254, 8.485281]","[-2.5, -2.0, -0.5, 0.0, 2.0, 5.0, 5.5]","[3.5, 5.0, 7.5]","[2.4494898, 5.0, 7.483315]","[0.0, 2.0, 2.5]",4,1,2,0,2.0,0.0,0
54611,15,4,3,"[1.0, 1.0, 2.5, 2.5, 3.5, 4.5, 6.0, 7.0, 7.0, 8.5]","[0.0, 1.0, 2.0, 2.0, 3.4641016, 4.2426405, 5.196152, 6.708204, 6.928203, 8.485281]","[1.0, 1.0, 1.0, 1.0, 1.5, 1.5, 2.5, 3.0, 3.0, 3.5, 3.5, 4.0, 5.0, 5.0, 6.0]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.4142135, 1.4142135, 2.236068, 2.4494898, 3.0, 3.1622777, 4.0, 4.0, 4.582576, 5.656854]","[-6.5, -5.5, -5.5, -5.0, -5.0, -4.0, -3.5, -3.5, -3.0, -3.0, -2.5, -2.5, -2.5, -1.5, -1.0]","[1.0, 1.0, 1.5, 1.5]","[1.0, 1.0, 1.4142135, 1.4142135]","[-5.5, -5.5, -4.0, -2.5]","[2.0, 2.5, 3.5, 4.5]","[0.0, 0.0, 2.4494898, 3.1622777]","[-5.0, -2.5, -2.5, 0.5]","[2.0, 2.5, 3.5]","[1.7320508, 2.4494898, 3.1622777]","[-5.0, -2.5, 0.5]",1,2,1,0,1.0,0.0,1
54727,15,5,2,"[1.5, 1.5, 3.5, 3.5, 3.5, 4.0, 4.0, 4.5, 5.0, 7.0]","[0.0, 0.0, 1.4142135, 2.6457512, 3.1622777, 3.4641016, 3.4641016, 4.472136, 4.8989797, 7.0]","[0.0, 0.5, 0.5, 0.5, 0.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.4494898, 2.4494898, 2.4494898, 4.0]","[-5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -3.5, -3.5, -3.5, -3.0, -2.5, -2.5, -1.5, -1.5, -1.5]","[0.0, 0.5, 0.5, 1.5, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[-5.0, -4.5, -3.5, -1.5, -1.5]","[1.5, 4.0, 5.5, 5.5, 6.0]","[1.4142135, 3.8729835, 4.2426405, 5.2915025, 5.91608]","[-4.5, 1.5, 3.0, 4.0, 4.0]","[1.5, 2.5]","[0.0, 2.0]","[-2.5, 1.5]",3,0,2,0,1.5,0.0,0
54728,25,4,3,"[1.5, 2.0, 4.0, 4.5, 5.0, 5.0, 5.5, 6.0, 7.0, 7.0]","[0.0, 1.7320508, 2.6457512, 2.828427, 3.0, 4.8989797, 4.8989797, 5.196152, 6.708204, 6.928203]","[0.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 2.0, 2.5, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0, 4.0, 4.5, 4.5, 4.5, 5.5, 5.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.236068, 2.236068, 2.6457512, 2.6457512, 2.828427, 3.0, 3.0, 3.1622777, 3.4641016, 3.7416575, 4.2426405, 4.472136, 5.477226, 5.477226, 5.477226]","[-8.5, -7.5, -7.0, -7.0, -6.0, -4.5, -4.5, -4.5, -4.5, -4.0, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0, -1.5]","[0.0, 0.5, 0.5, 2.5]","[0.0, 0.0, 0.0, 0.0]","[-8.5, -4.5, -4.0, -2.5]","[2.0, 4.5, 5.0, 8.0]","[0.0, 2.828427, 4.0, 8.0]","[-2.5, -2.0, 1.0, 6.0]","[2.0, 4.5, 5.0]","[0.0, 0.0, 4.0]","[-2.0, 0.0, 1.0]",1,2,1,0,1.0,0.0,1
54751,28,5,1,"[2.0, 3.0, 3.5, 4.0, 4.5, 5.0, 6.0, 6.0, 8.0, 9.0]","[0.0, 0.0, 3.0, 3.0, 3.4641016, 3.4641016, 5.196152, 5.656854, 8.0, 9.0]","[0.5, 0.5, 1.0, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0, 4.5, 4.5, 5.0, 5.0, 5.0, 6.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.7320508, 1.7320508, 1.7320508, 2.0, 2.236068, 2.4494898, 2.4494898, 2.4494898, 2.828427, 2.828427, 3.1622777, 4.0, 4.0, 4.0, 4.2426405, 4.582576, 5.656854, 5.91608]","[-7.5, -7.0, -6.5, -5.5, -5.5, -5.0, -5.0, -5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -4.0, -3.5, -3.0, -3.0, -3.0, -3.0, -3.0, -2.5, -2.0, -2.0, -1.5, -1.5, -1.5]","[0.5, 1.0, 1.5, 2.5, 3.0]","[0.0, 0.0, 0.0, 1.0, 2.0]","[-7.0, -5.0, -3.5, -3.0, -3.0]","[4.0, 4.5, 4.5, 6.0, 6.5]","[0.0, 2.6457512, 3.7416575, 5.91608, 6.3245554]","[-4.0, -1.5, 0.0, 1.0, 3.5]",[5.0],[3.0],[2.5],4,0,1,0,4.0,0.0,0
54752,24,6,4,"[2.5, 3.0, 3.5, 3.5, 4.5, 5.0, 5.5, 6.0, 8.5, 9.0]","[2.4494898, 2.828427, 3.0, 3.1622777, 3.4641016, 4.2426405, 4.472136, 5.196152, 8.485281, 9.0]","[0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.5, 1.5, 2.0, 2.5, 3.0, 3.5, 3.5, 3.5, 4.0, 4.0, 4.0, 4.5, 4.5, 4.5, 5.0, 7.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.7320508, 2.4494898, 2.4494898, 2.4494898, 2.6457512, 2.828427, 3.1622777, 3.4641016, 3.7416575, 4.0, 4.2426405, 4.472136, 4.582576, 7.483315]","[-7.5, -7.0, -7.0, -6.5, -5.5, -5.0, -5.0, -5.0, -5.0, -4.5, -4.5, -4.5, -4.5, -4.5, -3.5, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -1.5, -1.5, -1.5]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[-7.0, -7.0, -5.0, -4.5, -2.5, -2.5]","[1.5, 2.0, 4.5, 5.0, 6.5, 7.0]","[0.0, 0.0, 3.7416575, 5.0, 6.3245554, 6.928203]","[-3.5, -1.5, -1.5, 1.5, 2.0, 3.5]","[1.5, 5.0, 7.0, 8.5]","[0.0, 5.0, 6.928203, 8.485281]","[-1.5, -1.5, 2.0, 6.0]",2,3,1,0,2.0,0.0,1
54911,20,3,1,"[1.0, 2.5, 3.0, 4.5, 4.5, 4.5, 5.0, 5.5, 5.5, 7.5]","[0.0, 0.0, 2.4494898, 2.828427, 2.828427, 3.0, 3.7416575, 4.8989797, 4.8989797, 7.3484693]","[0.0, 1.0, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.5, 2.5, 3.0, 3.5, 3.5, 4.0, 4.5, 4.5, 4.5, 5.0, 5.5, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.0, 2.236068, 2.828427, 3.4641016, 3.7416575, 3.8729835, 4.2426405, 4.8989797, 5.2915025, 7.0]","[-6.5, -6.0, -6.0, -5.5, -5.5, -4.5, -4.5, -4.5, -4.5, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -2.5, -2.5, -2.0, -1.5, -1.5]","[0.0, 2.0, 2.0]","[0.0, 0.0, 0.0]","[-6.0, -6.0, -2.0]","[2.0, 2.0, 5.5]","[0.0, 0.0, 4.8989797]","[-6.0, -2.0, 4.0]",[5.5],[4.8989797],[4.0],2,1,0,1,0.0,2.0,0
54912,31,6,2,"[2.5, 3.5, 4.0, 4.0, 5.0, 6.0, 6.5, 6.5, 9.0, 9.0]","[0.0, 2.4494898, 3.0, 3.4641016, 3.8729835, 5.656854, 6.0, 6.4807405, 9.0, 9.0]","[0.0, 0.5, 0.5, 1.0, 1.5, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.5, 4.5, 5.0, 5.0, 5.5, 6.5, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 1.7320508, 1.7320508, 2.0, 2.0, 2.236068, 2.4494898, 2.4494898, 2.828427, 2.828427, 3.0, 3.4641016, 3.4641016, 4.0, 4.2426405, 4.582576, 5.477226, 6.3245554, 6.928203]","[-7.5, -7.0, -7.0, -6.5, -6.5, -6.0, -5.5, -5.5, -5.5, -5.0, -5.0, -4.5, -4.5, -4.5, -4.5, -4.5, -4.5, -4.5, -4.0, -4.0, -3.5, -3.5, -3.0, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -1.0, -1.0]","[0.0, 0.5, 0.5, 1.5, 2.5, 3.0]","[0.0, 0.0, 0.0, 0.0, 2.0, 2.828427]","[-5.5, -5.5, -5.0, -4.5, -4.5, -2.0]","[1.0, 3.5, 5.0, 5.0, 5.5, 6.5]","[0.0, 1.0, 4.0, 5.0, 5.477226, 6.4807405]","[-3.5, -2.5, -2.0, -0.5, 1.0, 1.5]","[3.5, 5.0]","[0.0, 5.0]","[-2.0, -0.5]",4,2,0,1,0.0,4.0,1
54943,16,4,2,"[0.5, 0.5, 3.5, 4.0, 4.0, 5.0, 5.5, 6.0, 6.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 3.4641016, 4.582576, 5.2915025, 5.91608, 6.0, 6.3245554]","[0.0, 1.5, 1.5, 1.5, 2.0, 2.5, 2.5, 3.0, 3.0, 3.0, 3.5, 3.5, 4.0, 4.0, 6.0, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 2.0, 2.236068, 2.236068, 3.1622777, 3.4641016, 3.4641016, 3.8729835, 6.0, 6.4807405]","[-5.0, -5.0, -5.0, -4.5, -4.0, -3.5, -3.5, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.0, -2.0, -1.0]","[0.0, 1.5, 3.0, 3.5]","[0.0, 0.0, 2.236068, 3.4641016]","[-5.0, -5.0, -4.5, -3.5]","[0.0, 1.5, 2.0, 6.5]","[0.0, 0.0, 1.7320508, 6.0]","[-5.0, -3.5, 0.0, 4.0]","[2.0, 6.5]","[1.7320508, 6.0]","[0.0, 4.0]",2,2,0,1,0.0,2.0,0
54944,31,2,2,"[2.0, 2.5, 4.0, 4.0, 5.0, 5.0, 5.0, 5.5, 7.5, 8.0]","[0.0, 1.7320508, 2.4494898, 3.8729835, 4.0, 4.582576, 4.8989797, 5.2915025, 7.483315, 8.0]","[0.0, 0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 1.5, 1.5, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.5, 3.5, 3.5, 3.5, 3.5, 3.5, 4.0, 4.0, 4.5, 4.5, 6.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 2.0, 2.0, 2.0, 2.4494898, 2.4494898, 2.4494898, 3.1622777, 3.1622777, 3.4641016, 3.7416575, 3.8729835, 4.0, 4.2426405, 6.0, 7.0]","[-7.5, -7.0, -6.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -3.5, -3.0, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -1.5, -1.0, -1.0]","[0.0, 0.0]","[0.0, 0.0]","[-7.5, -6.0]","[0.5, 3.0]","[0.0, 2.236068]","[-7.0, -1.0]","[0.5, 3.0]","[0.0, 2.236068]","[-7.0, -1.0]",0,2,0,0,0.0,0.0,1
54996,21,6,3,"[1.5, 2.0, 2.5, 4.5, 4.5, 5.0, 5.0, 5.5, 7.0, 7.5]","[0.0, 2.0, 2.4494898, 2.828427, 3.0, 4.2426405, 5.0, 5.2915025, 6.708204, 7.3484693]","[0.5, 0.5, 1.0, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.5, 4.0, 4.0, 4.0, 5.0, 5.5, 5.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.0, 2.0, 2.0, 2.6457512, 3.0, 3.1622777, 3.4641016, 3.8729835, 4.582576, 4.8989797, 5.2915025, 6.3245554]","[-7.0, -6.5, -6.0, -6.0, -5.5, -5.0, -5.0, -4.5, -4.0, -3.5, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0, -1.0]","[0.5, 0.5, 1.0, 1.5, 1.5, 2.0]","[0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.0]","[-7.0, -6.0, -6.0, -5.5, -3.0, -2.5]","[2.5, 3.5, 5.0, 8.0, 8.5, 8.5]","[0.0, 2.0, 4.8989797, 7.937254, 8.485281, 8.485281]","[-5.0, -0.5, 1.0, 4.0, 4.5, 6.0]","[2.5, 3.5, 8.5]","[0.0, 3.4641016, 8.485281]","[1.0, 1.5, 6.0]",3,1,2,0,1.5,0.0,0
54997,19,5,3,"[0.5, 3.0, 3.5, 3.5, 4.0, 5.5, 5.5, 6.0, 6.0, 7.0]","[0.0, 0.0, 2.828427, 3.4641016, 3.4641016, 4.2426405, 5.2915025, 5.91608, 6.0, 7.0]","[0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 1.5, 2.0, 2.0, 2.0, 2.0, 2.5, 3.0, 3.0, 3.5, 3.5, 3.5, 4.0, 4.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.7320508, 1.7320508, 1.7320508, 1.7320508, 2.0, 2.236068, 2.828427, 3.1622777, 3.1622777, 3.4641016, 3.4641016, 3.8729835]","[-6.5, -5.5, -5.0, -5.0, -4.5, -4.5, -4.0, -3.5, -3.5, -3.0, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -2.0]","[0.0, 0.0, 0.0, 0.5, 1.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135]","[-6.5, -5.0, -3.0, -2.5, -2.5]","[0.5, 0.5, 2.5, 3.5, 6.0]","[0.0, 0.0, 0.0, 3.1622777, 5.656854]","[-5.5, -4.0, -1.5, -1.0, 1.0]","[2.5, 5.0, 6.0]","[0.0, 4.0, 5.656854]","[-3.0, -1.0, 1.0]",2,2,1,0,2.0,0.0,1
55123,22,7,2,"[2.5, 3.5, 4.0, 4.0, 4.5, 4.5, 5.0, 5.5, 6.0, 7.5]","[0.0, 2.828427, 3.1622777, 3.4641016, 3.4641016, 4.2426405, 4.582576, 5.2915025, 5.656854, 7.483315]","[0.0, 0.0, 0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 2.0, 2.5, 2.5, 2.5, 3.0, 3.0, 3.5, 3.5, 3.5, 3.5, 3.5, 4.0, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.7320508, 1.7320508, 2.0, 2.4494898, 2.4494898, 2.4494898, 3.0, 3.1622777, 3.4641016, 3.4641016, 4.0, 4.472136]","[-7.5, -6.5, -6.0, -5.0, -4.5, -4.0, -4.0, -4.0, -4.0, -4.0, -3.5, -3.5, -3.5, -3.0, -3.0, -2.5, -2.5, -2.0, -2.0, -2.0, -1.5, -1.5]","[0.0, 0.0, 0.5, 1.0, 1.5, 1.5, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135]","[-7.5, -6.0, -4.5, -3.5, -3.5, -2.5, -1.5]","[4.0, 4.0, 4.0, 4.5, 5.0, 5.5, 5.5]","[0.0, 0.0, 3.7416575, 3.8729835, 4.2426405, 4.582576, 5.2915025]","[-2.0, -1.0, -1.0, -0.5, 0.0, 0.5, 2.0]","[5.5, 9.0]","[5.2915025, 9.0]","[2.0, 3.5]",5,0,2,0,2.5,0.0,0
55124,19,5,2,"[1.0, 1.5, 1.5, 2.0, 3.5, 4.5, 5.5, 6.0, 6.0, 7.5]","[0.0, 0.0, 0.0, 0.0, 1.4142135, 4.2426405, 4.472136, 5.656854, 5.91608, 7.483315]","[0.0, 0.5, 1.0, 1.0, 1.0, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 3.0, 3.5, 3.5, 4.0, 4.0, 4.5, 4.5, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.236068, 2.4494898, 2.4494898, 2.6457512, 3.4641016, 4.2426405, 4.2426405, 4.2426405]","[-7.0, -5.5, -5.0, -4.5, -4.5, -4.5, -4.0, -3.5, -3.5, -3.5, -3.5, -3.0, -2.5, -2.5, -2.5, -2.5, -2.5, -1.5, -1.5]","[0.0, 1.0, 1.0, 1.0, 2.5]","[0.0, 0.0, 0.0, 1.0, 2.0]","[-5.5, -4.5, -4.0, -3.5, -3.5]","[2.0, 4.0, 5.5, 7.5, 7.5]","[0.0, 0.0, 5.477226, 7.3484693, 7.3484693]","[-4.5, -2.5, 2.0, 3.5, 4.0]","[3.0, 7.5]","[2.828427, 7.483315]","[-0.5, 4.5]",3,0,2,0,1.5,0.0,1
55155,30,6,2,"[0.0, 4.0, 4.5, 4.5, 4.5, 4.5, 5.5, 6.0, 6.5, 9.0]","[0.0, 0.0, 2.6457512, 3.7416575, 4.2426405, 4.2426405, 4.8989797, 5.91608, 6.0, 9.0]","[0.0, 0.5, 1.0, 1.0, 1.5, 1.5, 2.0, 2.5, 2.5, 2.5, 2.5, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 3.5, 3.5, 4.5, 5.0, 5.0, 6.0, 6.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.236068, 2.4494898, 2.4494898, 2.4494898, 2.4494898, 2.828427, 2.828427, 3.0, 3.1622777, 3.1622777, 4.0, 4.472136, 5.0, 5.91608, 6.0, 8.0]","[-7.0, -6.0, -5.5, -5.5, -5.5, -5.5, -5.5, -5.0, -5.0, -5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -4.0, -3.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.5, -2.0, -2.0, -1.5, -1.5, -1.5, -1.0]","[0.0, 1.0, 1.5, 3.0, 3.5, 3.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 3.1622777]","[-7.0, -5.5, -5.0, -4.5, -3.5, -2.0]","[1.0, 2.5, 4.5, 5.0, 5.5, 8.0]","[1.0, 2.4494898, 2.828427, 5.0, 5.477226, 7.937254]","[-5.0, -2.0, -1.5, -1.0, 2.5, 6.0]","[4.0, 7.0]","[3.8729835, 6.708204]","[3.0, 5.0]",4,0,2,0,2.0,0.0,0
55156,26,5,2,"[1.0, 1.5, 3.0, 5.0, 5.5, 5.5, 6.5, 6.5, 8.0, 9.0]","[1.0, 1.4142135, 2.828427, 3.0, 4.8989797, 5.2915025, 6.0, 6.4807405, 7.937254, 9.0]","[0.5, 1.0, 1.5, 1.5, 2.0, 2.0, 2.5, 2.5, 3.0, 3.0, 3.0, 3.0, 3.0, 3.5, 3.5, 3.5, 3.5, 4.0, 4.0, 4.0, 4.5, 5.5, 5.5, 5.5, 6.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 2.0, 2.4494898, 2.4494898, 2.4494898, 2.6457512, 2.828427, 2.828427, 3.1622777, 3.8729835, 3.8729835, 4.2426405, 5.2915025, 5.2915025, 5.477226, 5.91608, 6.928203]","[-8.5, -8.0, -6.5, -5.5, -5.5, -5.5, -5.5, -5.0, -4.5, -4.5, -4.0, -3.5, -3.5, -3.5, -3.5, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -1.5, -1.5, -1.5, -1.0]","[0.5, 2.0, 2.5, 3.5, 4.0]","[0.0, 0.0, 2.0, 3.1622777, 3.8729835]","[-8.5, -5.5, -4.5, -3.5, -2.0]","[4.0, 4.0, 4.5, 6.0, 6.0]","[0.0, 2.6457512, 4.472136, 5.656854, 5.91608]","[-4.0, -2.5, -1.5, 2.0, 2.0]","[4.5, 4.5]","[4.2426405, 4.472136]","[2.0, 2.0]",3,1,1,0,3.0,0.0,1
55390,25,5,1,"[0.5, 2.5, 3.5, 4.0, 5.0, 5.5, 5.5, 6.0, 7.0, 8.0]","[0.0, 0.0, 2.4494898, 3.8729835, 4.2426405, 4.2426405, 4.8989797, 5.196152, 6.928203, 7.937254]","[0.5, 1.0, 1.5, 1.5, 1.5, 2.0, 2.0, 2.0, 2.0, 2.0, 2.5, 3.0, 3.0, 3.5, 3.5, 3.5, 3.5, 3.5, 4.0, 4.5, 4.5, 4.5, 5.0, 5.5, 5.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 1.4142135, 1.7320508, 1.7320508, 2.4494898, 2.828427, 3.1622777, 3.4641016, 4.0, 4.2426405, 4.2426405, 4.472136, 5.477226, 5.477226]","[-7.0, -6.5, -6.0, -5.5, -5.0, -5.0, -4.5, -4.5, -4.5, -4.5, -4.5, -4.5, -4.0, -3.5, -3.5, -3.0, -2.5, -2.5, -2.5, -2.0, -2.0, -1.5, -1.5, -1.0, -1.0]","[0.5, 1.5, 2.0, 2.0, 3.0]","[0.0, 0.0, 0.0, 1.4142135, 1.7320508]","[-6.0, -4.5, -3.0, -2.5, -1.0]","[1.0, 2.0, 3.5, 8.0, 8.0]","[1.0, 1.7320508, 3.4641016, 7.937254, 7.937254]","[-6.5, -4.0, -0.5, 0.0, 5.0]",[2.0],[1.7320508],[-4.5],4,0,1,0,4.0,0.0,0
55391,13,6,1,"[0.0, 0.5, 1.0, 2.0, 4.5, 4.5, 4.5, 5.0, 5.5, 5.5]","[0.0, 0.0, 1.0, 1.7320508, 3.7416575, 4.2426405, 4.2426405, 4.8989797, 5.2915025, 5.477226]","[0.0, 0.5, 0.5, 1.0, 1.0, 1.5, 1.5, 1.5, 2.0, 3.0, 3.5, 4.5, 5.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135, 1.4142135, 2.828427, 3.4641016, 4.472136, 4.8989797]","[-6.0, -5.0, -4.5, -3.5, -3.0, -3.0, -3.0, -2.5, -2.5, -2.5, -2.0, -1.0, -1.0]","[0.0, 0.5, 0.5, 1.5, 1.5, 2.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.4142135]","[-6.0, -4.5, -3.5, -3.0, -2.5, -2.0]","[1.5, 4.0, 4.0, 5.5, 6.0, 6.5]","[0.0, 0.0, 1.4142135, 4.2426405, 5.196152, 6.3245554]","[-2.0, -1.0, 0.0, 0.5, 1.5, 3.0]",[5.0],[4.8989797],[1.0],5,0,1,0,5.0,0.0,1
55504,21,4,2,"[1.0, 2.5, 3.0, 3.0, 3.5, 4.0, 5.0, 6.0, 8.0, 9.0]","[0.0, 0.0, 2.4494898, 2.6457512, 2.828427, 3.4641016, 4.8989797, 5.196152, 7.937254, 9.0]","[0.5, 1.0, 1.0, 1.0, 1.5, 1.5, 2.0, 2.0, 2.0, 2.0, 2.0, 2.5, 2.5, 3.0, 3.5, 4.0, 4.5, 4.5, 5.5, 6.5, 6.5]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.4142135, 1.4142135, 1.7320508, 2.0, 2.828427, 2.828427, 3.4641016, 3.7416575, 5.477226, 6.3245554, 6.4807405]","[-7.0, -6.5, -6.0, -5.0, -5.0, -5.0, -4.5, -4.5, -4.5, -4.0, -4.0, -3.5, -3.0, -2.5, -2.5, -2.0, -2.0, -2.0, -1.5, -1.0, -1.0]","[1.0, 1.0, 1.0, 1.5]","[0.0, 0.0, 1.0, 1.4142135]","[-5.0, -4.5, -4.0, -1.5]","[2.5, 6.0, 6.5, 7.0]","[0.0, 6.0, 6.4807405, 6.928203]","[-2.5, -1.5, 0.5, 5.5]","[2.0, 5.0]","[0.0, 5.0]","[-4.5, 0.5]",2,0,2,0,1.0,0.0,0
