learning_rate,train_loss,test_loss,train_accuracy,test_accuracy
0.001,0.54427207,0.80167747,0.72018665,0.55994
0.001,0.5449118,0.8001027,0.71982664,0.56024
0.001,0.54248863,0.7757726,0.7216,0.55804
0.001,0.54347664,0.7744886,0.7213733,0.5557
0.001,0.54321474,0.8004468,0.72072667,0.55554
0.001,0.5409527,0.79148555,0.72288,0.55846
0.001,0.5426835,0.80773324,0.7221,0.55398
0.001,0.542168,0.77728355,0.72102,0.55904
0.001,0.54162794,0.7879624,0.72330666,0.55838
0.001,0.5417062,0.80196023,0.72236,0.55668
0.001,0.5416636,0.7897767,0.7221,0.55524
0.001,0.5413404,0.7868719,0.72164,0.55654
0.001,0.54063684,0.7935906,0.7234,0.55712
0.001,0.5407469,0.78265536,0.72217333,0.5528
0.001,0.54037744,0.7872428,0.7226,0.54894
0.001,0.5396466,0.79904306,0.7238467,0.55438
0.001,0.53869414,0.7806045,0.72419333,0.55436
0.001,0.53994274,0.7789038,0.7239467,0.55994
0.001,0.5389594,0.79637015,0.72421336,0.5617
0.001,0.53750336,0.79048634,0.7250933,0.55618
0.001,0.5385336,0.7835291,0.72443336,0.5561
0.001,0.5384649,0.7975018,0.7247,0.55218
0.001,0.5382285,0.81388944,0.7248733,0.55112
0.001,0.5387001,0.79632294,0.72426665,0.5565
0.001,0.5370683,0.7889759,0.72654,0.5527
0.001,0.53666306,0.8094777,0.7261267,0.55354
0.001,0.5373668,0.79608846,0.72444,0.55512
0.001,0.53679794,0.7979698,0.72698,0.55236
0.001,0.53625476,0.7765657,0.72488,0.55054
0.001,0.5377236,0.8075654,0.72518,0.55828
0.001,0.5352905,0.79011977,0.7278467,0.55282
0.001,0.53554213,0.79684883,0.72646666,0.55044
0.001,0.53681874,0.8004282,0.7250133,0.55082
0.001,0.53555554,0.81787103,0.7264467,0.55542
0.001,0.5347445,0.8151221,0.72759336,0.55664
0.001,0.5357988,0.78330463,0.7275133,0.55026
0.001,0.534938,0.78833205,0.7275867,0.5584
0.001,0.53370947,0.77930063,0.72964,0.55962
0.001,0.5345331,0.81675756,0.72806,0.55586
0.001,0.53387076,0.7944558,0.7282133,0.55434
0.001,0.5339512,0.80689394,0.72742665,0.55476
0.001,0.5346934,0.8014125,0.72812,0.55754
0.001,0.5329656,0.81594765,0.72958666,0.557
0.001,0.53311175,0.8008866,0.7298333,0.54922
0.001,0.5325033,0.7991386,0.72888,0.55228
0.001,0.5320583,0.8185834,0.7295,0.55402
0.001,0.53315383,0.7777008,0.72797334,0.55484
0.001,0.5315277,0.8101277,0.72986,0.5569
0.001,0.53139853,0.8092415,0.72916,0.55452
0.001,0.5317242,0.8264953,0.73076665,0.55722
0.001,0.5320124,0.7871549,0.72982,0.5572
0.001,0.5314723,0.8064328,0.7302667,0.55814
0.001,0.53172314,0.80079794,0.7298,0.552
0.001,0.5309582,0.827713,0.73066664,0.55356
0.001,0.5322251,0.78935766,0.73090667,0.55718
0.001,0.53131276,0.8159759,0.7301,0.55726
0.001,0.5302314,0.80995846,0.7310067,0.55216
0.001,0.5321501,0.7834617,0.7296733,0.5555
0.001,0.5295192,0.8110739,0.7300067,0.55162
0.001,0.5284973,0.8156091,0.73198664,0.55538
0.001,0.5291889,0.8224831,0.73200667,0.55262
0.001,0.52859145,0.79989505,0.73226666,0.55204
0.001,0.5292605,0.8044458,0.73157334,0.55656
0.001,0.52983713,0.8068517,0.73268664,0.55288
0.001,0.528387,0.8531311,0.73153335,0.55718
0.001,0.5286767,0.83805686,0.7322533,0.55792
0.001,0.5287129,0.8075485,0.73176664,0.55412
0.001,0.52643496,0.7937939,0.73340666,0.55676
0.001,0.5282965,0.8095582,0.73298,0.55222
0.001,0.52800494,0.7882669,0.73278,0.5526
0.001,0.5263947,0.8108068,0.73282665,0.55658
0.001,0.52679604,0.82114214,0.73259336,0.55246
0.001,0.526404,0.81645715,0.73384666,0.5543
0.001,0.5260285,0.8191234,0.7332467,0.55966
0.001,0.5266789,0.8100535,0.73252,0.54842
0.001,0.5248405,0.81547743,0.73448664,0.554
0.001,0.52658284,0.80312896,0.73378,0.5523
0.001,0.5262156,0.8172223,0.73270667,0.55452
0.001,0.5255786,0.7874512,0.73455334,0.55872
